transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
288,36,529,12/9/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,38750
289,13,825,12/10/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,34586
290,55,624,12/11/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34170
291,38,2302,12/12/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40672
292,64,3380,12/13/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42172
293,0,314,12/14/2017,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298
294,79,1079,12/15/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
295,11,1643,12/16/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
296,91,1524,12/17/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,37874
297,18,3205,12/18/2017,1,Approved,Solex,Standard,medium,medium,575.27,431.45,41345
298,17,2860,12/19/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
299,13,772,12/20/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
300,4,323,12/21/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38216
301,78,2530,12/22/2017,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,35455
302,42,2426,12/23/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,36498
303,48,1883,12/24/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
304,12,2745,12/25/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,42560
305,77,2819,12/26/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
306,25,792,12/27/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,42295
307,35,923,12/28/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
308,7,3353,12/29/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
309,68,3394,12/30/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
310,75,3213,12/31/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38193
311,77,3260,1/1/2018,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
312,1,1015,1/2/2018,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
313,81,2266,1/3/2018,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
314,6,58,1/4/2018,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298
315,40,3118,1/5/2018,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
316,62,1414,1/6/2018,0,Approved,Solex,Standard,medium,medium,478.16,298.72,42105
317,90,2202,1/7/2018,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36367
318,32,2144,1/8/2018,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,33888
319,65,1033,1/9/2018,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,37499
320,15,2157,1/10/2018,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
321,36,1097,1/11/2018,0,Approved,Solex,Standard,low,medium,945.04,507.58,39526
322,12,2757,1/12/2018,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
323,67,87,1/13/2018,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
324,87,2049,1/14/2018,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
325,62,952,1/15/2018,1,Approved,Solex,Standard,medium,medium,478.16,298.72,33879
326,55,1745,1/16/2018,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34143
327,1,40,1/17/2018,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
328,98,372,1/18/2018,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,33364
329,79,1627,1/19/2018,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
330,1,444,1/20/2018,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167
331,61,217,1/21/2018,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
332,71,1656,1/22/2018,1,Approved,Solex,Standard,high,large,1842.92,1105.75,38859
333,58,485,1/23/2018,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
334,86,2252,1/24/2018,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,36361
335,95,3103,1/25/2018,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
336,55,506,1/26/2018,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
337,82,1615,1/27/2018,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,41533
338,32,1881,1/28/2018,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37698
339,65,2903,1/29/2018,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,37499
340,49,1274,1/30/2018,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
341,1,1443,1/31/2018,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573
342,24,2091,2/1/2018,0,Approved,Solex,Road,medium,large,1777.8,820.78,40670
343,61,1478,2/2/2018,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
344,7,1493,2/3/2018,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
345,84,1614,2/4/2018,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
346,48,476,2/5/2018,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
347,16,1777,2/6/2018,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
348,40,940,2/7/2018,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
349,100,2930,2/8/2018,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
350,27,2354,2/9/2018,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
351,59,1582,2/10/2018,0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
352,34,416,2/11/2018,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,35052
353,18,1013,2/12/2018,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
354,83,533,2/13/2018,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
355,82,968,2/14/2018,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,34115
356,88,727,2/15/2018,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
357,77,1160,2/16/2018,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
358,6,3425,2/17/2018,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,33549
359,10,1614,2/18/2018,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
360,69,2140,2/19/2018,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
361,15,2589,2/20/2018,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
362,7,2920,2/21/2018,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,41701
363,73,62,2/22/2018,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
364,32,1112,2/23/2018,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
365,39,1995,2/24/2018,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427
366,28,1965,2/25/2018,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,42696
367,0,1614,2/26/2018,0,Approved,Norco Bicycles,Standard,high,small,850.89,556.0469512,38199.77655
368,25,366,2/27/2018,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
369,32,2682,2/28/2018,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,41434
370,78,2993,3/1/2018,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
371,44,1887,3/2/2018,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
372,56,1692,3/3/2018,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,41047
373,1,1927,3/4/2018,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167
374,15,2567,3/5/2018,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
375,17,3276,3/6/2018,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
376,0,1808,3/7/2018,0,Approved,Solex,Standard,medium,medium,478.16,298.72,41245
377,7,2368,3/8/2018,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
378,53,470,3/9/2018,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
379,20,3270,3/10/2018,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,42404
380,3,1683,3/11/2018,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
381,14,880,3/12/2018,1,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
382,83,309,3/13/2018,1,Approved,Solex,Touring,medium,large,2083.94,675.03,42218
383,39,1698,3/14/2018,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40672
384,67,1434,3/15/2018,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
385,40,2712,3/16/2018,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34143
386,13,892,3/17/2018,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693
387,100,832,3/18/2018,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
388,35,1033,3/19/2018,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,40336
389,17,2834,3/20/2018,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
390,79,3015,3/21/2018,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,39298
391,86,3484,3/22/2018,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,35707
392,9,2775,3/23/2018,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701
393,58,1208,3/24/2018,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
394,58,2109,3/25/2018,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35707
395,43,3195,3/26/2018,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
396,88,3366,3/27/2018,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36833
397,15,2492,3/28/2018,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
398,6,389,3/29/2018,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838
399,83,1306,3/30/2018,1,Approved,Solex,Touring,medium,large,2083.94,675.03,38206
400,0,552,3/31/2018,1,Approved,Solex,Standard,medium,medium,71.49,53.62,37659
401,82,3009,4/1/2018,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33455
402,88,2925,4/2/2018,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,34079
403,14,140,4/3/2018,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
404,67,209,4/4/2018,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,39298
405,76,225,4/5/2018,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
406,0,1595,4/6/2018,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
407,0,2559,4/7/2018,1,Approved,Trek Bicycles,Standard,medium,medium,710.59,556.0469512,38199.77655
408,18,769,4/8/2018,0,Approved,Solex,Standard,medium,medium,575.27,431.45,38339
409,23,1282,4/9/2018,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,40670
410,82,2377,4/10/2018,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,40553
411,62,3355,4/11/2018,0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
412,20,2350,4/12/2018,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115
413,60,720,4/13/2018,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41848
414,65,3249,4/14/2018,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,34115
415,76,2939,4/15/2018,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,33429
416,17,1035,4/16/2018,1,Approved,Solex,Standard,high,medium,1024.66,614.8,42404
417,73,492,4/17/2018,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
418,39,3100,4/18/2018,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
419,34,1586,4/19/2018,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
420,97,31,4/20/2018,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701
421,9,887,4/21/2018,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
422,11,3356,4/22/2018,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,35378
423,82,2498,4/23/2018,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
424,96,3415,4/24/2018,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002
425,28,2828,4/25/2018,0,Approved,Solex,Road,medium,small,1703.52,1516.13,41701
426,39,3117,4/26/2018,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
427,70,2850,4/27/2018,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,41922
428,62,2779,4/28/2018,1,Approved,Solex,Standard,medium,medium,478.16,298.72,36146
429,84,683,4/29/2018,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
430,21,2342,4/30/2018,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
431,7,3388,5/1/2018,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
432,79,1968,5/2/2018,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
433,39,2923,5/3/2018,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427
434,67,15,5/4/2018,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
435,4,2659,5/5/2018,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
436,96,3417,5/6/2018,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
437,13,1862,5/7/2018,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,39526
438,76,1670,5/8/2018,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
439,33,2126,5/9/2018,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,37698
440,54,2702,5/10/2018,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295
441,93,125,5/11/2018,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
442,63,750,5/12/2018,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,38647
443,52,359,5/13/2018,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,42295
444,33,2820,5/14/2018,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35560
445,65,850,5/15/2018,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
446,50,3072,5/16/2018,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915
447,0,820,5/17/2018,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
448,4,919,5/18/2018,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258
449,26,1250,5/19/2018,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
450,5,1655,5/20/2018,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,39298
451,29,1194,5/21/2018,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
452,80,234,5/22/2018,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
453,9,724,5/23/2018,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,34143
454,9,1976,5/24/2018,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
455,24,193,5/25/2018,1,Approved,Solex,Road,medium,large,1777.8,820.78,42710
456,84,1588,5/26/2018,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42105
457,100,290,5/27/2018,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
458,7,167,5/28/2018,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40336
459,51,2821,5/29/2018,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
460,21,1201,5/30/2018,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
461,46,893,5/31/2018,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
462,62,2794,6/1/2018,1,Approved,Solex,Standard,medium,medium,478.16,298.72,41047
463,96,3166,6/2/2018,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
464,81,1422,6/3/2018,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38206
465,31,3476,6/4/2018,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
466,13,505,6/5/2018,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,35560
467,59,1132,6/6/2018,0,Approved,Solex,Standard,medium,large,1061.56,733.58,34143
468,53,2363,6/7/2018,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,34170
469,12,1816,6/8/2018,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
470,18,73,6/9/2018,0,Approved,Solex,Standard,medium,medium,575.27,431.45,34165
471,18,647,6/10/2018,1,Approved,Solex,Standard,medium,medium,575.27,431.45,36367
472,2,1304,6/11/2018,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
473,25,344,6/12/2018,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,34170
474,18,1001,6/13/2018,1,Approved,Solex,Standard,medium,medium,575.27,431.45,41345
475,16,2724,6/14/2018,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
476,21,1787,6/15/2018,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,37838
477,73,367,6/16/2018,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,38859
478,98,524,6/17/2018,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
479,69,479,6/18/2018,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42105
480,52,1782,6/19/2018,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
481,16,361,6/20/2018,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
482,17,1135,6/21/2018,0,Approved,Solex,Standard,high,medium,1024.66,614.8,35160
483,59,1591,6/22/2018,1,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
484,3,941,6/23/2018,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37823
485,87,804,6/24/2018,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,37499
486,25,2729,6/25/2018,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,38339
487,27,223,6/26/2018,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,34527
488,10,1571,6/27/2018,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34586
489,82,2747,6/28/2018,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
490,11,506,6/29/2018,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
491,32,2676,6/30/2018,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,34527
492,90,547,7/1/2018,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
493,44,2623,7/2/2018,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,38750
494,92,1509,7/3/2018,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42172
495,21,479,7/4/2018,1,Approved,Solex,Standard,medium,large,1071.23,380.74,33455
496,0,661,7/5/2018,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
497,62,1854,7/6/2018,1,Approved,Solex,Standard,high,medium,1024.66,614.8,34244
498,72,125,7/7/2018,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
499,22,1037,7/8/2018,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
500,79,1446,7/9/2018,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
501,28,2810,7/10/2018,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35052
502,77,500,7/11/2018,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,41434
503,87,2468,7/12/2018,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
504,5,1785,7/13/2018,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
505,66,2560,7/14/2018,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
506,66,1853,7/15/2018,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,34996
507,71,3468,7/16/2018,1,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
508,91,3389,7/17/2018,0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
509,17,3015,7/18/2018,0,Approved,Solex,Standard,high,medium,1024.66,614.8,40487
510,85,3073,7/19/2018,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
511,24,683,7/20/2018,1,Approved,Solex,Road,medium,large,1777.8,820.78,33552
512,62,1020,7/21/2018,1,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
513,0,1052,7/22/2018,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
514,57,1679,7/23/2018,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,41047
515,53,3330,7/24/2018,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,40779
516,43,1591,7/25/2018,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,40672
517,77,311,7/26/2018,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
518,84,1996,7/27/2018,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
519,77,997,7/28/2018,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,42226
520,88,1276,7/29/2018,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
521,92,693,7/30/2018,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,38002
522,7,3013,7/31/2018,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
523,84,2234,8/1/2018,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
524,99,1171,8/2/2018,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364
525,37,1849,8/3/2018,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40618
526,20,827,8/4/2018,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
527,14,1499,8/5/2018,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,34165
